ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External_ID,Agreement,Dataset Name,Reviews,View Label,Masks
cjp2v1uu804a20848tqjnb05l,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame11700.png?alt=media&token=66263c4e-975c-4748-bc54-ac18d489af51,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554s02s6fhmxrk62.lbx?alt=media&token=d9e20fa1-06cf-4be5-9ec5-58d1ac9fbfb5&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554s02s6fhmxrk62.lbx?alt=media&token=d9e20fa1-06cf-4be5-9ec5-58d1ac9fbfb5&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554s02s6fhmxrk62.lbx?alt=media&token=d9e20fa1-06cf-4be5-9ec5-58d1ac9fbfb5&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554s02s6fhmxrk62.lbx?alt=media&token=d9e20fa1-06cf-4be5-9ec5-58d1ac9fbfb5&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,321.571,nonideal_frame11700.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2v1uu804a20848tqjnb05l,
cjp2w7sfg0duu0980brryzd69,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame10800.png?alt=media&token=9524b385-fe51-4a2f-b1a3-d00165c4bbe4,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554o02s645qo34pq.lbx?alt=media&token=796fdc9c-a3e5-4892-b72c-be3ee339c5dd&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554o02s645qo34pq.lbx?alt=media&token=796fdc9c-a3e5-4892-b72c-be3ee339c5dd&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554o02s645qo34pq.lbx?alt=media&token=796fdc9c-a3e5-4892-b72c-be3ee339c5dd&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554o02s645qo34pq.lbx?alt=media&token=796fdc9c-a3e5-4892-b72c-be3ee339c5dd&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,1956.631,nonideal_frame10800.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2w7sfg0duu0980brryzd69,
cjp2wci480fzm0980qmztutzv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame9900.png?alt=media&token=ee492cac-cb79-49de-9930-1353256214c0,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554k02s6a2y4gxd3.lbx?alt=media&token=dad6ae18-e171-44aa-a791-8ce7e82bbed7&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554k02s6a2y4gxd3.lbx?alt=media&token=dad6ae18-e171-44aa-a791-8ce7e82bbed7&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554k02s6a2y4gxd3.lbx?alt=media&token=dad6ae18-e171-44aa-a791-8ce7e82bbed7&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554k02s6a2y4gxd3.lbx?alt=media&token=dad6ae18-e171-44aa-a791-8ce7e82bbed7&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,219.809,nonideal_frame9900.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wci480fzm0980qmztutzv,
cjp2wft9k0hfs0980qkgjk3hw,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame9000.png?alt=media&token=3d9ad43b-9803-4c0f-b701-294ddbdcfa56,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554g02s6npjqbfec.lbx?alt=media&token=779faac6-67fb-4372-b9fc-5c840349e313&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554g02s6npjqbfec.lbx?alt=media&token=779faac6-67fb-4372-b9fc-5c840349e313&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554g02s6npjqbfec.lbx?alt=media&token=779faac6-67fb-4372-b9fc-5c840349e313&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554g02s6npjqbfec.lbx?alt=media&token=779faac6-67fb-4372-b9fc-5c840349e313&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,154.184,nonideal_frame9000.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wft9k0hfs0980qkgjk3hw,
cjp2wmb6d0jla08486c9a6xio,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame8100.png?alt=media&token=25bf015b-c447-49dc-8d85-0bee5b03951c,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554c02s6o3saeu41.lbx?alt=media&token=9b0b757d-5ea8-4aff-a51e-8e0697e0bdac&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554c02s6o3saeu41.lbx?alt=media&token=9b0b757d-5ea8-4aff-a51e-8e0697e0bdac&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554c02s6o3saeu41.lbx?alt=media&token=9b0b757d-5ea8-4aff-a51e-8e0697e0bdac&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554c02s6o3saeu41.lbx?alt=media&token=9b0b757d-5ea8-4aff-a51e-8e0697e0bdac&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,302.869,nonideal_frame8100.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wmb6d0jla08486c9a6xio,
cjp2wnioy0k4y0848rdpgao00,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame900.png?alt=media&token=ebf2880d-eee9-4e22-be04-22b591cb036c,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553g02s68iftrv20.lbx?alt=media&token=5a3c8734-3afd-471a-be6a-aa69abc06c7e&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553g02s68iftrv20.lbx?alt=media&token=5a3c8734-3afd-471a-be6a-aa69abc06c7e&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553g02s68iftrv20.lbx?alt=media&token=5a3c8734-3afd-471a-be6a-aa69abc06c7e&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553g02s68iftrv20.lbx?alt=media&token=5a3c8734-3afd-471a-be6a-aa69abc06c7e&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,56.462,nonideal_frame900.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wnioy0k4y0848rdpgao00,
cjp2wr9300leq0848jouroqod,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame6300.png?alt=media&token=06665fb5-d5a6-43f2-890f-187d427d3d1b,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554402s6wknalcay.lbx?alt=media&token=6fd7003f-f3a1-4fca-bd00-5307c492c61e&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554402s6wknalcay.lbx?alt=media&token=6fd7003f-f3a1-4fca-bd00-5307c492c61e&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554402s6wknalcay.lbx?alt=media&token=6fd7003f-f3a1-4fca-bd00-5307c492c61e&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554402s6wknalcay.lbx?alt=media&token=6fd7003f-f3a1-4fca-bd00-5307c492c61e&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,174.092,nonideal_frame6300.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wr9300leq0848jouroqod,
cjp2wt6940mul098009z7og3w,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame5400.png?alt=media&token=d8f677b7-742e-4edb-8313-a23755ed22f3,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554002s6z1m85ln7.lbx?alt=media&token=1e4c8a10-706d-48df-af22-18ebc29f37a5&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554002s6z1m85ln7.lbx?alt=media&token=1e4c8a10-706d-48df-af22-18ebc29f37a5&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554002s6z1m85ln7.lbx?alt=media&token=1e4c8a10-706d-48df-af22-18ebc29f37a5&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554002s6z1m85ln7.lbx?alt=media&token=1e4c8a10-706d-48df-af22-18ebc29f37a5&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,89.562,nonideal_frame5400.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wt6940mul098009z7og3w,
cjp2wvfay0ng20848um2ev5cv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame4500.png?alt=media&token=9e713b4a-e310-4284-9bc2-60c7c568e295,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf553w02s6cle7yk9f.lbx?alt=media&token=427ddc8d-aae7-4985-80cc-3d532764d712&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf553w02s6cle7yk9f.lbx?alt=media&token=427ddc8d-aae7-4985-80cc-3d532764d712&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf553w02s6cle7yk9f.lbx?alt=media&token=427ddc8d-aae7-4985-80cc-3d532764d712&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf553w02s6cle7yk9f.lbx?alt=media&token=427ddc8d-aae7-4985-80cc-3d532764d712&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,104.839,nonideal_frame4500.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wvfay0ng20848um2ev5cv,
cjp2wxio40qbu098090ajwpo8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame3600.png?alt=media&token=0133f851-73b3-474d-a92c-b961b5456ef4,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553s02s6qyu58p3e.lbx?alt=media&token=0a278431-3367-4056-a0c8-5ba69a74e4ee&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553s02s6qyu58p3e.lbx?alt=media&token=0a278431-3367-4056-a0c8-5ba69a74e4ee&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553s02s6qyu58p3e.lbx?alt=media&token=0a278431-3367-4056-a0c8-5ba69a74e4ee&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553s02s6qyu58p3e.lbx?alt=media&token=0a278431-3367-4056-a0c8-5ba69a74e4ee&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54351E+12,97.518,nonideal_frame3600.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wxio40qbu098090ajwpo8,
cjp2wzkqv0eoy08274uix82vu,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame2700.png?alt=media&token=e68869b4-1b54-432b-8f20-9fd942848b2d,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553o02s6aljf3d9m.lbx?alt=media&token=dd8f908f-2fa1-4e9e-bab5-0e9c0c68f9d0&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553o02s6aljf3d9m.lbx?alt=media&token=dd8f908f-2fa1-4e9e-bab5-0e9c0c68f9d0&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553o02s6aljf3d9m.lbx?alt=media&token=dd8f908f-2fa1-4e9e-bab5-0e9c0c68f9d0&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553o02s6aljf3d9m.lbx?alt=media&token=dd8f908f-2fa1-4e9e-bab5-0e9c0c68f9d0&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54352E+12,95.89,nonideal_frame2700.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2wzkqv0eoy08274uix82vu,
cjp2x2nih0sdv0848gq91k46r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame1800.png?alt=media&token=4484c7fe-a996-46f3-a3bd-7c52260cd3a5,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553k02s6byk0v935.lbx?alt=media&token=64bb6891-36f9-46c8-a841-be9c4b3685b7&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553k02s6byk0v935.lbx?alt=media&token=64bb6891-36f9-46c8-a841-be9c4b3685b7&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553k02s6byk0v935.lbx?alt=media&token=64bb6891-36f9-46c8-a841-be9c4b3685b7&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553k02s6byk0v935.lbx?alt=media&token=64bb6891-36f9-46c8-a841-be9c4b3685b7&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54352E+12,143.52,nonideal_frame1800.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2x2nih0sdv0848gq91k46r,
cjp2x53ow0ul00980uelula1d,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame0.png?alt=media&token=de59e7e8-c2c5-4238-b900-dfcdf037585b,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553c02s60iyq72v1.lbx?alt=media&token=55dec287-d061-4eb2-9fed-4838a504fe0b&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553c02s60iyq72v1.lbx?alt=media&token=55dec287-d061-4eb2-9fed-4838a504fe0b&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553c02s60iyq72v1.lbx?alt=media&token=55dec287-d061-4eb2-9fed-4838a504fe0b&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6ce553c02s60iyq72v1.lbx?alt=media&token=55dec287-d061-4eb2-9fed-4838a504fe0b&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54352E+12,114.161,nonideal_frame0.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2x53ow0ul00980uelula1d,
cjp2xaykw0iyu082752sqdeqp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjp1xb42fzm320d40ilqhfhi8%2F74591b9d-f687-46a0-8b06-86a8cfebf907%2Fnonideal_frame7200.png?alt=media&token=45310718-511a-4fee-a348-6d84239b9889,"{""segmentationMaskURL"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554802s6rc00m7ez.lbx?alt=media&token=f7a05903-3032-4bde-b953-afce511e018b&format=png&visible=true"",""segmentationMasksByName"":{""Background"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554802s6rc00m7ez.lbx?alt=media&token=f7a05903-3032-4bde-b953-afce511e018b&format=png&visible=true&color=[255,255,255,255]"",""Meat"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554802s6rc00m7ez.lbx?alt=media&token=f7a05903-3032-4bde-b953-afce511e018b&format=png&visible=true&color=[0,0,128,255]"",""Raw"":""https://us-central1-labelbox-193903.cloudfunctions.net/superpixel-label-export/cjp1xbfjbzmg00d40hcqcskvt%2Fcjp2rw6cf554802s6rc00m7ez.lbx?alt=media&token=f7a05903-3032-4bde-b953-afce511e018b&format=png&visible=true&color=[0,128,0,255]""}}",Durden4th@gmail.com,meat,1.54352E+12,272.021,nonideal_frame7200.png,,non_ideal,[],https://image-segmentation-v4.labelbox.com?project=cjp1xbfjbzmg00d40hcqcskvt&label=cjp2xaykw0iyu082752sqdeqp,
